event_id_MM252,start_time,end_time,duration_seconds,max_concentration,mean_concentration,num_measurements,date,sensor,event_id_MM261,event_id_MM262,event_id_MM263,event_id_MM264,event_id_MM256,event_id_MM211,event_id_CM861
,2014-04-17 03:44:01,2014-04-17 03:44:02,1.0,0.7,0.7,2,2014-04-17,MM211,,,,,,449.0,
,2014-04-17 03:53:05,2014-04-22 20:40:37,492452.0,2.3,0.7881172861496245,491243,2014-04-17,MM211,,,,,,450.0,
,2014-04-22 21:01:48,2014-04-22 23:02:43,7255.0,0.7,0.7,2702,2014-04-22,MM211,,,,,,451.0,
,2014-04-22 23:04:48,2014-04-22 23:06:11,83.0,0.7,0.7,20,2014-04-22,MM211,,,,,,452.0,
,2014-04-22 23:10:52,2014-04-22 23:10:53,1.0,0.7,0.7,2,2014-04-22,MM211,,,,,,453.0,
,2014-04-22 23:17:34,2014-04-22 23:17:35,1.0,0.7,0.7,2,2014-04-22,MM211,,,,,,454.0,
,2014-04-22 23:21:52,2014-04-22 23:26:35,283.0,0.7,0.7,26,2014-04-22,MM211,,,,,,455.0,
,2014-04-22 23:34:06,2014-04-22 23:50:55,1009.0,0.7,0.7,186,2014-04-22,MM211,,,,,,456.0,
,2014-04-22 23:53:32,2014-04-23 00:09:31,959.0,0.7,0.7,318,2014-04-22,MM211,,,,,,457.0,
,2014-04-23 00:16:52,2014-04-23 01:26:32,4180.0,0.8,0.7031982942430702,3752,2014-04-23,MM211,,,,,,458.0,
,2014-04-23 01:33:56,2014-04-23 01:38:09,253.0,0.7,0.6999999999999998,24,2014-04-23,MM211,,,,,,459.0,
,2014-04-23 01:49:56,2014-04-23 01:51:15,79.0,0.7,0.7,20,2014-04-23,MM211,,,,,,460.0,
,2014-04-23 01:53:34,2014-04-23 02:17:59,1465.0,0.7,0.7,734,2014-04-23,MM211,,,,,,461.0,
,2014-04-23 02:20:44,2014-04-23 02:32:32,708.0,0.7,0.7,593,2014-04-23,MM211,,,,,,462.0,
,2014-04-23 02:36:08,2014-04-23 02:52:27,979.0,0.7,0.7,832,2014-04-23,MM211,,,,,,463.0,
,2014-04-23 02:56:18,2014-04-23 03:54:36,3498.0,0.7,0.7,3403,2014-04-23,MM211,,,,,,464.0,
,2014-04-23 04:00:23,2014-04-23 04:00:24,1.0,0.7,0.7,2,2014-04-23,MM211,,,,,,465.0,
,2014-04-23 04:14:53,2014-04-23 05:37:18,4945.0,0.8,0.7084140969162995,4540,2014-04-23,MM211,,,,,,466.0,
,2014-04-23 05:39:48,2014-04-23 05:53:51,843.0,0.7,0.7,628,2014-04-23,MM211,,,,,,467.0,
,2014-04-23 05:58:16,2014-04-23 06:02:49,273.0,0.8,0.7007299270072993,274,2014-04-23,MM211,,,,,,468.0,
,2014-04-23 06:21:26,2014-04-23 06:33:37,731.0,0.7,0.7,642,2014-04-23,MM211,,,,,,469.0,
,2014-04-23 06:48:00,2014-04-23 06:59:29,689.0,0.7,0.7,526,2014-04-23,MM211,,,,,,470.0,
,2014-04-23 07:08:32,2014-04-23 07:31:09,1357.0,0.7,0.7,958,2014-04-23,MM211,,,,,,471.0,
,2014-04-23 09:10:58,2014-04-23 09:12:09,71.0,0.7,0.6999999999999998,6,2014-04-23,MM211,,,,,,472.0,
,2014-04-23 20:00:05,2014-04-23 20:08:16,491.0,0.7,0.6999999999999998,414,2014-04-23,MM211,,,,,,473.0,
,2014-04-23 20:13:59,2014-04-24 01:15:50,18111.0,0.8,0.7104567901234567,16200,2014-04-23,MM211,,,,,,474.0,
,2014-04-24 01:20:23,2014-04-24 01:22:04,101.0,0.7,0.6999999999999998,6,2014-04-24,MM211,,,,,,475.0,
,2014-04-24 01:24:35,2014-04-24 02:31:26,4011.0,0.7,0.7,3004,2014-04-24,MM211,,,,,,476.0,
,2014-04-24 02:33:31,2014-04-24 02:33:32,1.0,0.7,0.7,2,2014-04-24,MM211,,,,,,477.0,
,2014-04-24 02:42:27,2014-04-24 02:45:58,211.0,0.7,0.7,40,2014-04-24,MM211,,,,,,478.0,
,2014-04-24 02:48:33,2014-04-24 02:49:20,47.0,0.7,0.6999999999999998,12,2014-04-24,MM211,,,,,,479.0,
,2014-04-24 02:53:02,2014-04-24 03:15:28,1346.0,0.7,0.7,827,2014-04-24,MM211,,,,,,480.0,
,2014-04-24 03:18:07,2014-04-24 06:15:35,10648.0,0.8,0.7116031120929786,10411,2014-04-24,MM211,,,,,,481.0,
,2014-04-24 06:18:30,2014-04-24 06:28:17,587.0,0.7,0.6999999999999998,454,2014-04-24,MM211,,,,,,482.0,
,2014-04-24 06:31:04,2014-04-24 10:36:41,14737.0,0.8,0.700044014084507,13632,2014-04-24,MM211,,,,,,483.0,
,2014-04-24 10:45:42,2014-04-24 10:47:21,99.0,0.7,0.6999999999999998,6,2014-04-24,MM211,,,,,,484.0,
,2014-04-24 10:57:32,2014-04-24 11:07:57,625.0,0.7,0.6999999999999998,212,2014-04-24,MM211,,,,,,485.0,
,2014-04-24 11:09:58,2014-04-24 11:29:07,1149.0,0.7,0.6999999999999998,414,2014-04-24,MM211,,,,,,486.0,
,2014-04-24 11:36:16,2014-04-24 11:37:09,53.0,0.7,0.6999999999999998,12,2014-04-24,MM211,,,,,,487.0,
,2014-04-24 11:41:44,2014-04-24 11:43:09,85.0,0.7,0.6999999999999998,6,2014-04-24,MM211,,,,,,488.0,
,2014-04-24 12:10:56,2014-04-24 12:10:57,1.0,0.7,0.7,2,2014-04-24,MM211,,,,,,489.0,
,2014-04-24 12:16:53,2014-04-24 12:21:04,251.0,0.7,0.7,22,2014-04-24,MM211,,,,,,490.0,
,2014-04-24 12:25:22,2014-04-24 12:25:23,1.0,0.7,0.7,2,2014-04-24,MM211,,,,,,491.0,
,2014-04-24 12:28:20,2014-04-24 12:29:29,69.0,0.7,0.7,22,2014-04-24,MM211,,,,,,492.0,
,2014-04-24 12:39:56,2014-04-24 12:39:59,3.0,0.7,0.7,4,2014-04-24,MM211,,,,,,493.0,
,2014-04-24 12:51:38,2014-04-24 12:51:41,3.0,0.7,0.7,4,2014-04-24,MM211,,,,,,494.0,
,2014-04-24 12:56:50,2014-04-24 13:00:45,235.0,0.7,0.7,30,2014-04-24,MM211,,,,,,495.0,
,2014-04-24 13:03:34,2014-04-24 13:07:49,255.0,0.7,0.7,28,2014-04-24,MM211,,,,,,496.0,
,2014-04-24 13:13:58,2014-04-24 13:15:15,77.0,0.7,0.7,8,2014-04-24,MM211,,,,,,497.0,
,2014-04-24 13:21:08,2014-04-24 13:22:33,85.0,0.7,0.7,10,2014-04-24,MM211,,,,,,498.0,
,2014-04-24 13:27:08,2014-04-24 13:27:09,1.0,0.7,0.7,2,2014-04-24,MM211,,,,,,499.0,
,2014-04-24 13:35:06,2014-04-24 13:35:07,1.0,0.7,0.7,2,2014-04-24,MM211,,,,,,500.0,
,2014-04-24 13:59:14,2014-04-24 14:05:51,397.0,0.7,0.7,46,2014-04-24,MM211,,,,,,501.0,
,2014-04-24 14:08:10,2014-04-24 14:08:11,1.0,0.7,0.7,2,2014-04-24,MM211,,,,,,502.0,
,2014-04-24 14:10:34,2014-04-24 14:12:19,105.0,0.7,0.7,8,2014-04-24,MM211,,,,,,503.0,
,2014-04-24 14:57:00,2014-04-24 14:57:03,3.0,0.7,0.7,4,2014-04-24,MM211,,,,,,504.0,
,2014-04-24 14:59:44,2014-04-24 16:50:00,6616.0,0.7,0.7,3478,2014-04-24,MM211,,,,,,505.0,
,2014-04-24 16:52:27,2014-04-24 18:33:52,6085.0,0.7,0.7,4106,2014-04-24,MM211,,,,,,506.0,
,2014-04-24 18:37:55,2014-04-24 18:38:42,47.0,0.7,0.7,4,2014-04-24,MM211,,,,,,507.0,
,2014-04-24 18:51:03,2014-04-24 18:53:16,133.0,0.7,0.6999999999999998,12,2014-04-24,MM211,,,,,,508.0,
,2014-04-24 18:57:13,2014-04-24 18:57:14,1.0,0.7,0.7,2,2014-04-24,MM211,,,,,,509.0,
,2014-04-24 18:59:33,2014-04-24 18:59:34,1.0,0.7,0.7,2,2014-04-24,MM211,,,,,,510.0,
,2014-04-24 19:04:25,2014-04-26 13:11:44,151639.0,0.9,0.7821377293273066,150440,2014-04-24,MM211,,,,,,511.0,
,2014-04-26 13:18:25,2014-04-28 18:11:00,190355.0,30.0,0.7862867268176752,190188,2014-04-26,MM211,,,,,,512.0,
,2014-04-28 18:51:57,2014-04-30 20:54:51,180174.0,0.8,0.7005005154048791,174620,2014-04-28,MM211,,,,,,513.0,
,2014-04-30 21:00:02,2014-04-30 21:02:13,131.0,0.7,0.7,14,2014-04-30,MM211,,,,,,514.0,
,2014-04-30 21:14:30,2014-05-01 00:11:26,10616.0,0.7,0.7,5230,2014-04-30,MM211,,,,,,515.0,
,2014-05-01 00:13:31,2014-05-01 02:12:52,7161.0,0.7,0.7,2888,2014-05-01,MM211,,,,,,516.0,
,2014-05-01 02:15:19,2014-05-01 02:15:20,1.0,0.7,0.7,2,2014-05-01,MM211,,,,,,517.0,
,2014-05-01 02:19:27,2014-05-01 02:19:30,3.0,0.7,0.7,4,2014-05-01,MM211,,,,,,518.0,
,2014-05-01 02:24:01,2014-05-01 02:25:48,107.0,0.7,0.7,16,2014-05-01,MM211,,,,,,519.0,
,2014-05-01 02:28:03,2014-05-01 02:28:06,3.0,0.7,0.7,4,2014-05-01,MM211,,,,,,520.0,
,2014-05-01 02:30:35,2014-05-01 02:30:38,3.0,0.7,0.7,4,2014-05-01,MM211,,,,,,521.0,
,2014-05-01 02:34:15,2014-05-01 03:32:10,3475.0,0.7,0.7,1708,2014-05-01,MM211,,,,,,522.0,
,2014-05-01 03:34:51,2014-05-01 03:38:50,239.0,0.7,0.7,22,2014-05-01,MM211,,,,,,523.0,
,2014-05-01 03:41:21,2014-05-01 05:00:46,4765.0,0.7,0.7,1336,2014-05-01,MM211,,,,,,524.0,
,2014-05-01 05:26:26,2014-05-01 05:26:27,1.0,0.7,0.7,2,2014-05-01,MM211,,,,,,525.0,
,2014-05-01 05:30:14,2014-05-01 05:34:55,281.0,0.7,0.7,14,2014-05-01,MM211,,,,,,526.0,
,2014-05-01 05:37:40,2014-05-01 05:55:27,1067.0,0.7,0.7,162,2014-05-01,MM211,,,,,,527.0,
,2014-05-01 05:59:16,2014-05-01 06:00:19,63.0,0.7,0.7,14,2014-05-01,MM211,,,,,,528.0,
,2014-05-01 06:20:16,2014-05-01 06:20:17,1.0,0.7,0.7,2,2014-05-01,MM211,,,,,,529.0,
,2014-05-01 07:55:56,2014-05-01 07:56:07,11.0,0.7,0.7,4,2014-05-01,MM211,,,,,,530.0,
,2014-05-01 07:58:26,2014-05-01 08:00:57,151.0,0.7,0.7,16,2014-05-01,MM211,,,,,,531.0,
,2014-05-01 09:07:40,2014-05-01 09:19:43,723.0,0.7,0.7,64,2014-05-01,MM211,,,,,,532.0,
,2014-05-01 09:22:14,2014-05-01 09:39:41,1047.0,0.7,0.7,166,2014-05-01,MM211,,,,,,533.0,
,2014-05-01 09:42:19,2014-05-01 10:12:11,1792.0,0.7,0.6999999999999998,222,2014-05-01,MM211,,,,,,534.0,
,2014-05-01 10:15:40,2014-05-01 10:18:25,165.0,0.7,0.7,20,2014-05-01,MM211,,,,,,535.0,
,2014-05-01 10:20:32,2014-05-01 10:23:13,161.0,0.7,0.7,18,2014-05-01,MM211,,,,,,536.0,
,2014-05-01 10:26:40,2014-05-01 10:26:43,3.0,0.7,0.7,4,2014-05-01,MM211,,,,,,537.0,
,2014-05-01 10:40:06,2014-05-01 10:40:07,1.0,0.7,0.7,2,2014-05-01,MM211,,,,,,538.0,
,2014-05-01 11:14:06,2014-05-01 11:14:09,3.0,0.7,0.7,4,2014-05-01,MM211,,,,,,539.0,
,2014-05-01 11:27:18,2014-05-01 11:29:59,161.0,0.7,0.7,8,2014-05-01,MM211,,,,,,540.0,
,2014-05-01 11:37:10,2014-05-01 11:37:17,7.0,0.7,0.7,8,2014-05-01,MM211,,,,,,541.0,
,2014-05-01 11:40:40,2014-05-01 11:50:49,609.0,0.7,0.7,52,2014-05-01,MM211,,,,,,542.0,
,2014-05-01 11:54:08,2014-05-01 11:54:09,1.0,0.7,0.7,2,2014-05-01,MM211,,,,,,543.0,
,2014-05-01 11:57:10,2014-05-01 12:00:21,191.0,0.7,0.7,36,2014-05-01,MM211,,,,,,544.0,
,2014-05-01 12:05:50,2014-05-01 12:06:03,13.0,0.7,0.7,10,2014-05-01,MM211,,,,,,545.0,
,2014-05-01 12:08:04,2014-05-01 12:08:05,1.0,0.7,0.7,2,2014-05-01,MM211,,,,,,546.0,
,2014-05-01 12:11:06,2014-05-01 12:15:27,261.0,0.7,0.7,26,2014-05-01,MM211,,,,,,547.0,
,2014-05-01 12:18:10,2014-05-01 12:20:51,161.0,0.7,0.7,22,2014-05-01,MM211,,,,,,548.0,
,2014-05-01 12:23:58,2014-05-01 12:24:35,37.0,0.7,0.6999999999999998,12,2014-05-01,MM211,,,,,,549.0,
,2014-05-01 12:30:44,2014-05-01 12:30:57,13.0,0.7,0.7,8,2014-05-01,MM211,,,,,,550.0,
,2014-05-01 13:28:45,2014-05-01 13:28:48,3.0,0.7,0.7,4,2014-05-01,MM211,,,,,,551.0,
,2014-05-01 13:44:37,2014-05-01 13:44:38,1.0,0.7,0.7,2,2014-05-01,MM211,,,,,,552.0,
,2014-05-01 13:46:43,2014-05-01 13:48:52,129.0,0.7,0.7,14,2014-05-01,MM211,,,,,,553.0,
,2014-05-01 13:51:05,2014-05-01 14:01:20,615.0,0.7,0.7,56,2014-05-01,MM211,,,,,,554.0,
,2014-05-01 14:04:59,2014-05-01 14:05:02,3.0,0.7,0.7,4,2014-05-01,MM211,,,,,,555.0,
,2014-05-01 14:07:15,2014-05-01 14:11:20,245.0,0.7,0.7,44,2014-05-01,MM211,,,,,,556.0,
,2014-05-01 14:15:01,2014-05-01 14:16:46,105.0,0.7,0.7,8,2014-05-01,MM211,,,,,,557.0,
,2014-05-01 14:25:25,2014-05-01 14:25:26,1.0,0.7,0.7,2,2014-05-01,MM211,,,,,,558.0,
,2014-05-01 14:40:15,2014-05-01 14:40:20,5.0,0.7,0.6999999999999998,6,2014-05-01,MM211,,,,,,559.0,
,2014-05-01 14:49:51,2014-05-01 14:52:36,165.0,0.7,0.7,18,2014-05-01,MM211,,,,,,560.0,
,2014-05-01 14:55:09,2014-05-01 15:32:30,2241.0,0.7,0.7,610,2014-05-01,MM211,,,,,,561.0,
,2014-05-01 15:35:11,2014-05-01 15:38:18,187.0,0.7,0.7,18,2014-05-01,MM211,,,,,,562.0,
,2014-05-01 15:41:03,2014-05-01 15:59:44,1121.0,0.7,0.6999999999999998,202,2014-05-01,MM211,,,,,,563.0,
,2014-05-01 16:02:23,2014-05-01 16:11:00,517.0,0.7,0.7,68,2014-05-01,MM211,,,,,,564.0,
,2014-05-01 16:13:59,2014-05-01 16:14:48,49.0,0.7,0.7,8,2014-05-01,MM211,,,,,,565.0,
,2014-05-01 16:18:03,2014-05-01 17:52:21,5658.0,0.7,0.7,1810,2014-05-01,MM211,,,,,,566.0,
,2014-05-01 17:55:32,2014-05-01 17:57:27,115.0,0.7,0.7,18,2014-05-01,MM211,,,,,,567.0,
,2014-05-01 17:59:52,2014-05-01 18:02:05,133.0,0.7,0.7,20,2014-05-01,MM211,,,,,,568.0,
,2014-05-01 18:04:38,2014-05-01 18:08:07,209.0,0.7,0.7,26,2014-05-01,MM211,,,,,,569.0,
,2014-05-01 18:10:52,2014-05-01 18:11:01,9.0,0.7,0.7,8,2014-05-01,MM211,,,,,,570.0,
,2014-05-01 18:13:32,2014-05-01 18:15:35,123.0,0.7,0.7,38,2014-05-01,MM211,,,,,,571.0,
,2014-05-01 18:19:34,2014-05-01 18:26:41,427.0,0.7,0.7,36,2014-05-01,MM211,,,,,,572.0,
,2014-05-01 18:40:12,2014-05-01 18:40:35,23.0,0.7,0.7,4,2014-05-01,MM211,,,,,,573.0,
,2014-05-01 18:47:36,2014-05-01 18:47:39,3.0,0.7,0.7,4,2014-05-01,MM211,,,,,,574.0,
,2014-05-01 18:52:34,2014-05-01 18:52:37,3.0,0.7,0.7,4,2014-05-01,MM211,,,,,,575.0,
,2014-05-01 19:02:38,2014-05-01 19:04:41,123.0,0.7,0.6999999999999998,12,2014-05-01,MM211,,,,,,576.0,
,2014-05-01 19:08:18,2014-05-01 19:08:19,1.0,0.7,0.7,2,2014-05-01,MM211,,,,,,577.0,
,2014-05-01 19:10:50,2014-05-01 19:10:55,5.0,0.7,0.6999999999999998,6,2014-05-01,MM211,,,,,,578.0,
,2014-05-01 19:13:30,2014-05-01 19:14:15,45.0,0.7,0.6999999999999998,12,2014-05-01,MM211,,,,,,579.0,
,2014-05-01 19:16:34,2014-05-01 19:20:09,215.0,0.7,0.7,26,2014-05-01,MM211,,,,,,580.0,
,2014-05-01 19:22:34,2014-05-01 19:28:17,343.0,0.7,0.7,38,2014-05-01,MM211,,,,,,581.0,
,2014-05-01 19:31:56,2014-05-01 19:32:01,5.0,0.7,0.6999999999999998,6,2014-05-01,MM211,,,,,,582.0,
,2014-05-01 19:39:28,2014-05-01 19:40:23,55.0,0.7,0.7,4,2014-05-01,MM211,,,,,,583.0,
,2014-05-01 19:49:30,2014-05-01 19:49:33,3.0,0.7,0.7,4,2014-05-01,MM211,,,,,,584.0,
,2014-05-01 19:53:34,2014-05-01 19:56:11,157.0,0.7,0.6999999999999998,6,2014-05-01,MM211,,,,,,585.0,
,2014-05-01 23:30:52,2014-05-01 23:30:59,7.0,0.7,0.6999999999999998,6,2014-05-01,MM211,,,,,,586.0,
,2014-05-01 23:33:02,2014-05-01 23:33:05,3.0,0.7,0.7,4,2014-05-01,MM211,,,,,,587.0,
,2014-05-01 23:40:40,2014-05-01 23:41:35,55.0,0.7,0.6999999999999998,12,2014-05-01,MM211,,,,,,588.0,
,2014-05-01 23:52:42,2014-05-01 23:52:45,3.0,0.7,0.7,4,2014-05-01,MM211,,,,,,589.0,
,2014-05-01 23:55:44,2014-05-01 23:55:45,1.0,0.7,0.7,2,2014-05-01,MM211,,,,,,590.0,
,2014-05-02 00:03:18,2014-05-02 00:15:24,726.0,0.7,0.7,138,2014-05-02,MM211,,,,,,591.0,
,2014-05-02 00:20:09,2014-05-02 00:21:48,99.0,0.7,0.6999999999999998,6,2014-05-02,MM211,,,,,,592.0,
,2014-05-02 00:24:50,2014-05-02 00:24:51,1.0,0.7,0.7,2,2014-05-02,MM211,,,,,,593.0,
,2014-05-02 00:41:14,2014-05-02 00:41:17,3.0,0.7,0.7,4,2014-05-02,MM211,,,,,,594.0,
,2014-05-02 01:00:49,2014-05-02 01:00:52,3.0,0.7,0.7,4,2014-05-02,MM211,,,,,,595.0,
,2014-05-02 01:10:30,2014-05-02 01:10:31,1.0,0.7,0.7,2,2014-05-02,MM211,,,,,,596.0,
,2014-05-02 01:26:50,2014-05-02 01:26:53,3.0,0.7,0.7,4,2014-05-02,MM211,,,,,,597.0,
,2014-05-02 01:28:56,2014-05-02 01:28:57,1.0,0.7,0.7,2,2014-05-02,MM211,,,,,,598.0,
,2014-05-02 01:31:34,2014-05-02 01:32:39,65.0,0.7,0.7,10,2014-05-02,MM211,,,,,,599.0,
,2014-05-02 01:36:14,2014-05-02 01:36:25,11.0,0.7,0.7,10,2014-05-02,MM211,,,,,,600.0,
,2014-05-02 01:40:03,2014-05-02 01:41:58,115.0,0.7,0.7,8,2014-05-02,MM211,,,,,,601.0,
,2014-05-02 02:21:33,2014-05-02 02:21:44,11.0,0.7,0.6999999999999998,12,2014-05-02,MM211,,,,,,602.0,
,2014-05-02 02:30:59,2014-05-02 02:32:10,71.0,0.7,0.7,8,2014-05-02,MM211,,,,,,603.0,
,2014-05-02 02:34:45,2014-05-02 02:36:14,89.0,0.7,0.7,10,2014-05-02,MM211,,,,,,604.0,
,2014-05-02 02:39:07,2014-05-02 02:45:58,411.0,0.7,0.7,66,2014-05-02,MM211,,,,,,605.0,
,2014-05-02 02:51:41,2014-05-02 02:51:44,3.0,0.7,0.7,4,2014-05-02,MM211,,,,,,606.0,
,2014-05-02 02:54:55,2014-05-02 03:04:22,567.0,0.7,0.7,58,2014-05-02,MM211,,,,,,607.0,
,2014-05-02 03:06:25,2014-05-02 03:12:18,353.0,0.7,0.7,74,2014-05-02,MM211,,,,,,608.0,
,2014-05-02 03:14:41,2014-05-02 03:14:54,13.0,0.7,0.7,14,2014-05-02,MM211,,,,,,609.0,
,2014-05-02 03:21:21,2014-05-02 03:23:18,117.0,0.7,0.7,10,2014-05-02,MM211,,,,,,610.0,
,2014-05-02 03:28:41,2014-05-02 03:31:22,161.0,0.7,0.6999999999999998,12,2014-05-02,MM211,,,,,,611.0,
,2014-05-02 03:34:17,2014-05-02 03:34:28,11.0,0.7,0.6999999999999998,12,2014-05-02,MM211,,,,,,612.0,
,2014-05-02 04:11:41,2014-05-02 04:11:42,1.0,0.7,0.7,2,2014-05-02,MM211,,,,,,613.0,
,2014-05-02 04:16:19,2014-05-02 04:16:22,3.0,0.7,0.7,4,2014-05-02,MM211,,,,,,614.0,
,2014-05-02 04:28:21,2014-05-02 04:28:22,1.0,0.7,0.7,2,2014-05-02,MM211,,,,,,615.0,
,2014-05-02 04:41:13,2014-05-02 04:41:16,3.0,0.7,0.7,4,2014-05-02,MM211,,,,,,616.0,
,2014-05-02 04:49:01,2014-05-02 04:49:04,3.0,0.7,0.7,4,2014-05-02,MM211,,,,,,617.0,
,2014-05-02 04:58:47,2014-05-02 04:58:50,3.0,0.7,0.7,4,2014-05-02,MM211,,,,,,618.0,
,2014-05-06 10:30:41,2014-05-06 10:32:28,107.0,2.3,2.1621621621621623,74,2014-05-06,MM211,,,,,,619.0,
,2014-05-07 04:21:14,2014-05-07 04:35:21,847.0,0.7,0.7,376,2014-05-07,MM211,,,,,,620.0,
,2014-05-07 05:41:11,2014-05-07 05:42:40,89.0,0.7,0.6999999999999998,6,2014-05-07,MM211,,,,,,621.0,
,2014-05-07 05:52:45,2014-05-07 05:54:48,123.0,0.7,0.7,10,2014-05-07,MM211,,,,,,622.0,
,2014-05-07 06:22:51,2014-05-07 06:25:35,164.0,0.7,0.7,45,2014-05-07,MM211,,,,,,623.0,
,2014-05-07 06:52:12,2014-05-07 06:54:27,135.0,0.7,0.7,76,2014-05-07,MM211,,,,,,624.0,
,2014-05-07 07:11:34,2014-05-07 07:11:37,3.0,0.7,0.7,4,2014-05-07,MM211,,,,,,625.0,
,2014-05-07 10:39:46,2014-05-07 10:41:45,119.0,0.7,0.7,8,2014-05-07,MM211,,,,,,626.0,
,2014-05-07 10:44:18,2014-05-07 10:44:21,3.0,0.7,0.7,4,2014-05-07,MM211,,,,,,627.0,
,2014-05-07 11:38:20,2014-05-07 11:38:23,3.0,0.7,0.7,4,2014-05-07,MM211,,,,,,628.0,
,2014-05-07 19:48:32,2014-05-07 19:49:13,41.0,0.7,0.6999999999999998,12,2014-05-07,MM211,,,,,,629.0,
,2014-05-07 20:03:48,2014-05-07 20:04:15,27.0,0.7,0.7,28,2014-05-07,MM211,,,,,,630.0,
,2014-05-07 21:58:55,2014-05-07 22:20:02,1267.0,0.7,0.7,700,2014-05-07,MM211,,,,,,631.0,
,2014-05-07 22:22:37,2014-05-07 22:22:44,7.0,0.7,0.7,8,2014-05-07,MM211,,,,,,632.0,
,2014-05-07 22:55:01,2014-05-07 22:56:14,73.0,0.7,0.7,20,2014-05-07,MM211,,,,,,633.0,
,2014-05-07 23:00:27,2014-05-07 23:08:02,455.0,0.7,0.7,362,2014-05-07,MM211,,,,,,634.0,
,2014-05-08 03:07:53,2014-05-08 03:08:42,49.0,0.7,0.7,8,2014-05-08,MM211,,,,,,635.0,
,2014-05-08 03:13:29,2014-05-08 03:13:30,1.0,0.7,0.7,2,2014-05-08,MM211,,,,,,636.0,
,2014-05-08 03:16:31,2014-05-08 03:17:34,63.0,0.7,0.7,14,2014-05-08,MM211,,,,,,637.0,
,2014-05-08 04:01:41,2014-05-08 04:15:44,843.0,0.7,0.7,630,2014-05-08,MM211,,,,,,638.0,
,2014-05-08 04:18:35,2014-05-08 04:29:10,635.0,0.7,0.7,528,2014-05-08,MM211,,,,,,639.0,
,2014-05-08 04:33:43,2014-05-08 04:35:18,95.0,0.7,0.6999999999999998,12,2014-05-08,MM211,,,,,,640.0,
,2014-05-08 05:08:26,2014-05-08 05:22:27,841.0,0.7,0.7,634,2014-05-08,MM211,,,,,,641.0,
,2014-05-08 05:26:36,2014-05-08 05:52:51,1575.0,0.7,0.7,1107,2014-05-08,MM211,,,,,,642.0,
,2014-05-08 06:15:59,2014-05-08 06:19:58,239.0,0.7,0.7,228,2014-05-08,MM211,,,,,,643.0,
,2014-05-08 06:24:53,2014-05-08 06:25:34,41.0,0.7,0.7,20,2014-05-08,MM211,,,,,,644.0,
,2014-05-08 07:19:03,2014-05-08 07:25:26,383.0,0.7,0.7,364,2014-05-08,MM211,,,,,,645.0,
,2014-05-08 19:55:26,2014-05-08 19:57:31,125.0,0.7,0.7,26,2014-05-08,MM211,,,,,,646.0,
,2014-05-08 23:40:05,2014-05-08 23:47:40,455.0,0.7,0.7,448,2014-05-08,MM211,,,,,,647.0,
,2014-05-09 00:21:15,2014-05-09 00:26:02,287.0,0.7,0.7,282,2014-05-09,MM211,,,,,,648.0,
,2014-05-09 00:37:07,2014-05-09 00:40:38,211.0,0.7,0.7,164,2014-05-09,MM211,,,,,,649.0,
,2014-05-09 02:11:44,2014-05-09 02:17:19,335.0,0.7,0.7,232,2014-05-09,MM211,,,,,,650.0,
,2014-05-09 02:27:32,2014-05-09 02:39:15,703.0,0.7,0.7,622,2014-05-09,MM211,,,,,,651.0,
,2014-05-09 02:52:44,2014-05-09 02:53:39,55.0,0.7,0.6999999999999998,24,2014-05-09,MM211,,,,,,652.0,
,2014-05-09 03:09:30,2014-05-09 03:11:41,131.0,0.7,0.7,34,2014-05-09,MM211,,,,,,653.0,
,2014-05-09 03:19:56,2014-05-09 04:03:35,2619.0,0.7,0.7,2564,2014-05-09,MM211,,,,,,654.0,
,2014-05-09 04:11:40,2014-05-09 04:32:13,1233.0,0.7,0.7,1150,2014-05-09,MM211,,,,,,655.0,
,2014-05-09 04:48:10,2014-05-09 04:52:33,263.0,0.7,0.7,216,2014-05-09,MM211,,,,,,656.0,
,2014-05-09 04:55:26,2014-05-09 05:18:04,1358.0,0.7,0.7,1349,2014-05-09,MM211,,,,,,657.0,
,2014-05-09 05:35:22,2014-05-09 05:38:13,171.0,0.7,0.7,156,2014-05-09,MM211,,,,,,658.0,
,2014-05-09 06:10:02,2014-05-09 06:45:43,2141.0,0.7,0.7,2106,2014-05-09,MM211,,,,,,659.0,
,2014-05-09 11:33:25,2014-05-09 11:41:24,479.0,0.7,0.7,408,2014-05-09,MM211,,,,,,660.0,
,2014-05-09 11:47:59,2014-05-09 12:17:14,1755.0,0.7,0.7,1448,2014-05-09,MM211,,,,,,661.0,
,2014-05-09 12:22:57,2014-05-09 12:24:44,107.0,0.7,0.7,18,2014-05-09,MM211,,,,,,662.0,
,2014-05-09 13:34:03,2014-05-09 13:35:16,73.0,0.7,0.7,18,2014-05-09,MM211,,,,,,663.0,
,2014-05-09 13:41:17,2014-05-09 13:41:18,1.0,0.7,0.7,2,2014-05-09,MM211,,,,,,664.0,
,2014-05-09 13:46:01,2014-05-09 13:46:04,3.0,0.7,0.7,4,2014-05-09,MM211,,,,,,665.0,
,2014-05-09 13:48:29,2014-05-09 13:50:48,139.0,0.7,0.7,10,2014-05-09,MM211,,,,,,666.0,
,2014-05-09 13:53:55,2014-05-09 14:10:10,975.0,0.7,0.7,298,2014-05-09,MM211,,,,,,667.0,
